12996,48,"Date:  Sun, 26 Jul 2020 11:46:42 GMT4 days ago",3494556, 1.11x
12995,47,"Date:  Sun, 26 Jul 2020 11:46:52 GMT4 days ago",3494557, 1.35x
12994,46,"Date:  Sun, 26 Jul 2020 11:47:05 GMT4 days ago",3494558, 3.39x
12993,45,"Date:  Sun, 26 Jul 2020 11:47:31 GMT4 days ago",3494559, 2.04x
12992,44,"Date:  Sun, 26 Jul 2020 11:47:50 GMT4 days ago",3494560, 3.21x
12991,43,"Date:  Sun, 26 Jul 2020 11:48:15 GMT4 days ago",3494561, 2.19x
12990,42,"Date:  Sun, 26 Jul 2020 11:48:34 GMT4 days ago",3494562, 1.03x
12989,41,"Date:  Sun, 26 Jul 2020 11:48:43 GMT4 days ago",3494563, 12.02x
12988,40,"Date:  Sun, 26 Jul 2020 11:49:27 GMT4 days ago",3494564, 18.99x
12987,39,"Date:  Sun, 26 Jul 2020 11:50:18 GMT4 days ago",3494565, 1x
12986,38,"Date:  Sun, 26 Jul 2020 11:50:26 GMT4 days ago",3494566, 1.39x
12985,37,"Date:  Sun, 26 Jul 2020 11:50:39 GMT4 days ago",3494567, 1.59x
12984,36,"Date:  Sun, 26 Jul 2020 11:50:54 GMT4 days ago",3494568, 2.03x
12983,35,"Date:  Sun, 26 Jul 2020 11:51:13 GMT4 days ago",3494569, 3.57x
12982,34,"Date:  Sun, 26 Jul 2020 11:51:40 GMT4 days ago",3494570, 2.87x
12981,33,"Date:  Sun, 26 Jul 2020 11:52:03 GMT4 days ago",3494571, 1.11x
12980,32,"Date:  Sun, 26 Jul 2020 11:52:13 GMT4 days ago",3494572, 2.58x
12979,31,"Date:  Sun, 26 Jul 2020 11:52:35 GMT4 days ago",3494573, 5.24x
12978,30,"Date:  Sun, 26 Jul 2020 11:53:07 GMT4 days ago",3494574, 2.25x
12977,29,"Date:  Sun, 26 Jul 2020 11:53:27 GMT4 days ago",3494575, 2.96x
12976,28,"Date:  Sun, 26 Jul 2020 11:53:51 GMT4 days ago",3494576, 1.4x
12975,27,"Date:  Sun, 26 Jul 2020 11:54:05 GMT4 days ago",3494577, 11.54x
12974,26,"Date:  Sun, 26 Jul 2020 11:54:48 GMT4 days ago",3494578, 94.78x
12973,25,"Date:  Sun, 26 Jul 2020 11:56:02 GMT4 days ago",3494579, 4.78x
12972,24,"Date:  Sun, 26 Jul 2020 11:56:33 GMT4 days ago",3494580, 2.55x
12971,23,"Date:  Sun, 26 Jul 2020 11:56:55 GMT4 days ago",3494581, 2.59x
12970,22,"Date:  Sun, 26 Jul 2020 11:57:17 GMT4 days ago",3494582, 2.04x
12969,21,"Date:  Sun, 26 Jul 2020 11:57:36 GMT4 days ago",3494583, 3.38x
12968,20,"Date:  Sun, 26 Jul 2020 11:58:01 GMT4 days ago",3494584, 2.02x
12967,19,"Date:  Sun, 26 Jul 2020 11:58:20 GMT4 days ago",3494585, 1.25x
12966,18,"Date:  Sun, 26 Jul 2020 11:58:31 GMT4 days ago",3494586, 1.29x
