timestamp,gameid,value,label
"Date:  Sat, 01 Aug 2020 00:45:23 GMT1 week ago",3515722,11.92,1
"Date:  Sat, 01 Aug 2020 00:46:07 GMT1 week ago",3515723,5.79,1
"Date:  Sat, 01 Aug 2020 00:46:41 GMT1 week ago",3515724,26.83,1
"Date:  Sat, 01 Aug 2020 00:47:37 GMT1 week ago",3515725,1.05,0
"Date:  Sat, 01 Aug 2020 00:47:46 GMT1 week ago",3515726,3.36,1
"Date:  Sat, 01 Aug 2020 00:48:12 GMT1 week ago",3515727,2.64,1
"Date:  Sat, 01 Aug 2020 00:48:34 GMT1 week ago",3515728,1.66,0
"Date:  Sat, 01 Aug 2020 00:48:50 GMT1 week ago",3515729,10.7,1
"Date:  Sat, 01 Aug 2020 00:49:32 GMT1 week ago",3515730,2.66,1
"Date:  Sat, 01 Aug 2020 00:49:55 GMT1 week ago",3515731,1.26,0
"Date:  Sat, 01 Aug 2020 00:50:06 GMT1 week ago",3515732,1.24,0
"Date:  Sat, 01 Aug 2020 00:50:18 GMT1 week ago",3515733,3.82,1
"Date:  Sat, 01 Aug 2020 00:50:45 GMT1 week ago",3515734,4.38,1
"Date:  Sat, 01 Aug 2020 00:51:15 GMT1 week ago",3515735,1.08,0
"Date:  Sat, 01 Aug 2020 00:51:24 GMT1 week ago",3515736,1.71,0
"Date:  Sat, 01 Aug 2020 00:51:40 GMT1 week ago",3515737,3.39,1
"Date:  Sat, 01 Aug 2020 00:52:06 GMT1 week ago",3515738,1.58,0
"Date:  Sat, 01 Aug 2020 00:52:21 GMT1 week ago",3515739,1.01,0
"Date:  Sat, 01 Aug 2020 00:52:30 GMT1 week ago",3515740,1.79,0
"Date:  Sat, 01 Aug 2020 00:52:46 GMT1 week ago",3515741,1.23,0
"Date:  Sat, 01 Aug 2020 00:52:58 GMT1 week ago",3515742,1.02,0
"Date:  Sat, 01 Aug 2020 00:53:06 GMT1 week ago",3515743,1.16,0
"Date:  Sat, 01 Aug 2020 00:53:17 GMT1 week ago",3515744,4.64,1
"Date:  Sat, 01 Aug 2020 00:53:47 GMT1 week ago",3515745,4.98,1
"Date:  Sat, 01 Aug 2020 00:54:19 GMT1 week ago",3515746,3.54,1
"Date:  Sat, 01 Aug 2020 00:54:45 GMT1 week ago",3515747,1.06,0
"Date:  Sat, 01 Aug 2020 00:54:54 GMT1 week ago",3515748,1.02,0
"Date:  Sat, 01 Aug 2020 00:55:03 GMT1 week ago",3515749,1.43,0
"Date:  Sat, 01 Aug 2020 00:55:17 GMT1 week ago",3515750,17.61,1
"Date:  Sat, 01 Aug 2020 00:56:06 GMT1 week ago",3515751,1.32,0
"Date:  Sat, 01 Aug 2020 00:56:19 GMT1 week ago",3515752,1.05,0
"Date:  Sat, 01 Aug 2020 00:56:28 GMT1 week ago",3515753,2.5,1
"Date:  Sat, 01 Aug 2020 00:56:49 GMT1 week ago",3515754,3.1,1
"Date:  Sat, 01 Aug 2020 00:57:14 GMT1 week ago",3515755,4.18,1
"Date:  Sat, 01 Aug 2020 00:57:43 GMT1 week ago",3515756,1.42,0
"Date:  Sat, 01 Aug 2020 00:57:56 GMT1 week ago",3515757,139.41,1
"Date:  Sat, 01 Aug 2020 00:59:16 GMT1 week ago",3515758,777.75,1
"Date:  Sat, 01 Aug 2020 01:01:00 GMT1 week ago",3515759,4.19,1
"Date:  Sat, 01 Aug 2020 01:01:29 GMT1 week ago",3515760,61.96,1
"Date:  Sat, 01 Aug 2020 01:02:37 GMT1 week ago",3515761,1.32,0
"Date:  Sat, 01 Aug 2020 01:02:49 GMT1 week ago",3515762,3.15,1
"Date:  Sat, 01 Aug 2020 01:03:14 GMT1 week ago",3515763,6.52,1
"Date:  Sat, 01 Aug 2020 01:03:49 GMT1 week ago",3515764,1.83,0
"Date:  Sat, 01 Aug 2020 01:04:06 GMT1 week ago",3515765,1.05,0
"Date:  Sat, 01 Aug 2020 01:04:15 GMT1 week ago",3515766,8.53,1
"Date:  Sat, 01 Aug 2020 01:04:55 GMT1 week ago",3515767,1.02,0
"Date:  Sat, 01 Aug 2020 01:05:03 GMT1 week ago",3515768,2.33,1
"Date:  Sat, 01 Aug 2020 01:05:24 GMT1 week ago",3515769,2.67,1
"Date:  Sat, 01 Aug 2020 01:05:46 GMT1 week ago",3515770,3.36,1
"Date:  Sat, 01 Aug 2020 01:06:12 GMT1 week ago",3515771,10.1,1
"Date:  Sat, 01 Aug 2020 01:06:54 GMT1 week ago",3515772,1.05,0
"Date:  Sat, 01 Aug 2020 01:07:03 GMT1 week ago",3515773,3.85,1
"Date:  Sat, 01 Aug 2020 01:07:30 GMT1 week ago",3515774,4.39,1
"Date:  Sat, 01 Aug 2020 01:08:00 GMT1 week ago",3515775,3.89,1
"Date:  Sat, 01 Aug 2020 01:08:28 GMT1 week ago",3515776,3.26,1
"Date:  Sat, 01 Aug 2020 01:08:53 GMT1 week ago",3515777,1.08,0
"Date:  Sat, 01 Aug 2020 01:09:03 GMT1 week ago",3515778,1.28,0
"Date:  Sat, 01 Aug 2020 01:09:15 GMT1 week ago",3515779,1.67,0
"Date:  Sat, 01 Aug 2020 01:09:30 GMT1 week ago",3515780,1.88,0
"Date:  Sat, 01 Aug 2020 01:09:48 GMT1 week ago",3515781,1.06,0
"Date:  Sat, 01 Aug 2020 01:09:57 GMT1 week ago",3515782,1.32,0
"Date:  Sat, 01 Aug 2020 01:10:09 GMT1 week ago",3515783,1.93,0
"Date:  Sat, 01 Aug 2020 01:10:27 GMT1 week ago",3515784,16.2,1
"Date:  Sat, 01 Aug 2020 01:11:16 GMT1 week ago",3515785,1.15,0
"Date:  Sat, 01 Aug 2020 01:11:26 GMT1 week ago",3515786,12.08,1
"Date:  Sat, 01 Aug 2020 01:12:11 GMT1 week ago",3515787,1.24,0
"Date:  Sat, 01 Aug 2020 01:12:22 GMT1 week ago",3515788,1.43,0
"Date:  Sat, 01 Aug 2020 01:12:36 GMT1 week ago",3515789,2.89,1
"Date:  Sat, 01 Aug 2020 01:12:59 GMT1 week ago",3515790,1.27,0
"Date:  Sat, 01 Aug 2020 01:13:11 GMT1 week ago",3515791,12.13,1
"Date:  Sat, 01 Aug 2020 01:13:55 GMT1 week ago",3515792,1.84,0
"Date:  Sat, 01 Aug 2020 01:14:13 GMT1 week ago",3515793,3.91,1
"Date:  Sat, 01 Aug 2020 01:14:40 GMT1 week ago",3515794,1.22,0
"Date:  Sat, 01 Aug 2020 01:14:52 GMT1 week ago",3515795,1.26,0
"Date:  Sat, 01 Aug 2020 01:15:03 GMT1 week ago",3515796,1.68,0
"Date:  Sat, 01 Aug 2020 01:15:19 GMT1 week ago",3515797,2.06,1
"Date:  Sat, 01 Aug 2020 01:15:38 GMT1 week ago",3515798,1.51,0
"Date:  Sat, 01 Aug 2020 01:15:52 GMT1 week ago",3515799,2.05,1
"Date:  Sat, 01 Aug 2020 01:16:11 GMT1 week ago",3515800,1.07,0
"Date:  Sat, 01 Aug 2020 01:16:20 GMT1 week ago",3515801,5.29,1
"Date:  Sat, 01 Aug 2020 01:16:53 GMT1 week ago",3515802,1.53,0
"Date:  Sat, 01 Aug 2020 01:17:07 GMT1 week ago",3515803,1.17,0
"Date:  Sat, 01 Aug 2020 01:17:18 GMT1 week ago",3515804,10.05,1
"Date:  Sat, 01 Aug 2020 01:17:59 GMT1 week ago",3515805,4.84,1
"Date:  Sat, 01 Aug 2020 01:18:30 GMT1 week ago",3515806,3.57,1
"Date:  Sat, 01 Aug 2020 01:18:57 GMT1 week ago",3515807,1.76,0
"Date:  Sat, 01 Aug 2020 01:19:13 GMT1 week ago",3515808,4.24,1
"Date:  Sat, 01 Aug 2020 01:19:43 GMT1 week ago",3515809,3.48,1
"Date:  Sat, 01 Aug 2020 01:20:09 GMT1 week ago",3515810,1.54,0
"Date:  Sat, 01 Aug 2020 01:20:23 GMT1 week ago",3515811,6.14,1
"Date:  Sat, 01 Aug 2020 01:20:58 GMT1 week ago",3515812,1.02,0
"Date:  Sat, 01 Aug 2020 01:21:07 GMT1 week ago",3515813,7.42,1
"Date:  Sat, 01 Aug 2020 01:21:44 GMT1 week ago",3515814,1.41,0
"Date:  Sat, 01 Aug 2020 01:21:57 GMT1 week ago",3515815,1.06,0
"Date:  Sat, 01 Aug 2020 01:22:06 GMT1 week ago",3515816,2.06,1
"Date:  Sat, 01 Aug 2020 01:22:25 GMT1 week ago",3515817,10.77,1
"Date:  Sat, 01 Aug 2020 01:23:08 GMT1 week ago",3515818,7.69,1
"Date:  Sat, 01 Aug 2020 01:23:45 GMT1 week ago",3515819,4.23,1
"Date:  Sat, 01 Aug 2020 01:24:15 GMT1 week ago",3515820,2.16,1
"Date:  Sat, 01 Aug 2020 01:24:34 GMT1 week ago",3515821,1.47,0
"Date:  Sat, 01 Aug 2020 01:24:48 GMT1 week ago",3515822,1.33,0
"Date:  Sat, 01 Aug 2020 01:25:00 GMT1 week ago",3515823,2.04,1
"Date:  Sat, 01 Aug 2020 01:25:19 GMT1 week ago",3515824,12.11,1
"Date:  Sat, 01 Aug 2020 01:26:03 GMT1 week ago",3515825,1.6,0
"Date:  Sat, 01 Aug 2020 01:26:18 GMT1 week ago",3515826,1.07,0
"Date:  Sat, 01 Aug 2020 01:26:28 GMT1 week ago",3515827,1.26,0
"Date:  Sat, 01 Aug 2020 01:26:39 GMT1 week ago",3515828,1.05,0
"Date:  Sat, 01 Aug 2020 01:26:48 GMT1 week ago",3515829,1.48,0
"Date:  Sat, 01 Aug 2020 01:27:02 GMT1 week ago",3515830,8.26,1
"Date:  Sat, 01 Aug 2020 01:27:41 GMT1 week ago",3515831,2.34,1
"Date:  Sat, 01 Aug 2020 01:28:02 GMT1 week ago",3515832,1.24,0
"Date:  Sat, 01 Aug 2020 01:28:13 GMT1 week ago",3515833,339.13,1
"Date:  Sat, 01 Aug 2020 01:29:45 GMT1 week ago",3515834,1.26,0
"Date:  Sat, 01 Aug 2020 01:29:57 GMT1 week ago",3515835,13.4,1
"Date:  Sat, 01 Aug 2020 01:30:43 GMT1 week ago",3515836,6.56,1
"Date:  Sat, 01 Aug 2020 01:31:18 GMT1 week ago",3515837,2.12,1
"Date:  Sat, 01 Aug 2020 01:31:37 GMT1 week ago",3515838,3.73,1
"Date:  Sat, 01 Aug 2020 01:32:05 GMT1 week ago",3515839,2.41,1
"Date:  Sat, 01 Aug 2020 01:32:26 GMT1 week ago",3515840,3.1,1
"Date:  Sat, 01 Aug 2020 01:32:50 GMT1 week ago",3515841,1.81,0
"Date:  Sat, 01 Aug 2020 01:33:07 GMT1 week ago",3515842,1.54,0
"Date:  Sat, 01 Aug 2020 01:33:22 GMT1 week ago",3515843,1.64,0
"Date:  Sat, 01 Aug 2020 01:33:37 GMT1 week ago",3515844,2.12,1
"Date:  Sat, 01 Aug 2020 01:33:56 GMT1 week ago",3515845,1.65,0
"Date:  Sat, 01 Aug 2020 01:34:12 GMT1 week ago",3515846,7.38,1
"Date:  Sat, 01 Aug 2020 01:34:49 GMT1 week ago",3515847,8.54,1
"Date:  Sat, 01 Aug 2020 01:35:28 GMT1 week ago",3515848,1.03,0
"Date:  Sat, 01 Aug 2020 01:35:37 GMT1 week ago",3515849,1.08,0
"Date:  Sat, 01 Aug 2020 01:35:47 GMT1 week ago",3515850,2.16,1
"Date:  Sat, 01 Aug 2020 01:36:06 GMT1 week ago",3515851,1.03,0
"Date:  Sat, 01 Aug 2020 01:36:15 GMT1 week ago",3515852,1.14,0
"Date:  Sat, 01 Aug 2020 01:36:25 GMT1 week ago",3515853,1.37,0
"Date:  Sat, 01 Aug 2020 01:36:38 GMT1 week ago",3515854,15.59,1
"Date:  Sat, 01 Aug 2020 01:37:26 GMT1 week ago",3515855,2.97,1
"Date:  Sat, 01 Aug 2020 01:37:50 GMT1 week ago",3515856,1.06,0
"Date:  Sat, 01 Aug 2020 01:37:59 GMT1 week ago",3515857,3.3,1
"Date:  Sat, 01 Aug 2020 01:38:25 GMT1 week ago",3515858,3.23,1
"Date:  Sat, 01 Aug 2020 01:38:50 GMT1 week ago",3515859,4.14,1
"Date:  Sat, 01 Aug 2020 01:39:19 GMT1 week ago",3515860,1.6,0
"Date:  Sat, 01 Aug 2020 01:39:34 GMT1 week ago",3515861,25.3,1
"Date:  Sat, 01 Aug 2020 01:40:29 GMT1 week ago",3515862,2.21,1
"Date:  Sat, 01 Aug 2020 01:40:49 GMT1 week ago",3515863,1.48,0
"Date:  Sat, 01 Aug 2020 01:41:03 GMT1 week ago",3515864,5.11,1
"Date:  Sat, 01 Aug 2020 01:41:34 GMT1 week ago",3515865,5.29,1
"Date:  Sat, 01 Aug 2020 01:42:07 GMT1 week ago",3515866,1.54,0
"Date:  Sat, 01 Aug 2020 01:42:21 GMT1 week ago",3515867,5.89,1
"Date:  Sat, 01 Aug 2020 01:42:55 GMT1 week ago",3515868,1.38,0
"Date:  Sat, 01 Aug 2020 01:43:08 GMT1 week ago",3515869,12.73,1
"Date:  Sat, 01 Aug 2020 01:43:53 GMT1 week ago",3515870,1.02,0
"Date:  Sat, 01 Aug 2020 01:44:02 GMT1 week ago",3515871,1.15,0
"Date:  Sat, 01 Aug 2020 01:44:12 GMT1 week ago",3515872,3.64,1
"Date:  Sat, 01 Aug 2020 01:44:39 GMT1 week ago",3515873,1.28,0
"Date:  Sat, 01 Aug 2020 01:44:51 GMT1 week ago",3515874,2.23,1
"Date:  Sat, 01 Aug 2020 01:45:11 GMT1 week ago",3515875,5.72,1
"Date:  Sat, 01 Aug 2020 01:45:44 GMT1 week ago",3515876,1.01,0
"Date:  Sat, 01 Aug 2020 01:45:53 GMT1 week ago",3515877,2.46,1
"Date:  Sat, 01 Aug 2020 01:46:14 GMT1 week ago",3515878,9.79,1
"Date:  Sat, 01 Aug 2020 01:46:55 GMT1 week ago",3515879,1.05,0
"Date:  Sat, 01 Aug 2020 01:47:04 GMT1 week ago",3515880,2.56,1
"Date:  Sat, 01 Aug 2020 01:47:26 GMT1 week ago",3515881,2.11,1
"Date:  Sat, 01 Aug 2020 01:47:45 GMT1 week ago",3515882,1.76,0
"Date:  Sat, 01 Aug 2020 01:48:02 GMT1 week ago",3515883,3.21,1
"Date:  Sat, 01 Aug 2020 01:48:27 GMT1 week ago",3515884,2.95,1
"Date:  Sat, 01 Aug 2020 01:48:51 GMT1 week ago",3515885,1.14,0
"Date:  Sat, 01 Aug 2020 01:49:01 GMT1 week ago",3515886,1.12,0
"Date:  Sat, 01 Aug 2020 01:49:11 GMT1 week ago",3515887,1.75,0
"Date:  Sat, 01 Aug 2020 01:49:28 GMT1 week ago",3515888,2.41,1
"Date:  Sat, 01 Aug 2020 01:49:49 GMT1 week ago",3515889,1.4,0
"Date:  Sat, 01 Aug 2020 01:50:02 GMT1 week ago",3515890,43.22,1
"Date:  Sat, 01 Aug 2020 01:51:04 GMT1 week ago",3515891,1.07,0
"Date:  Sat, 01 Aug 2020 01:51:14 GMT1 week ago",3515892,1.01,0
"Date:  Sat, 01 Aug 2020 01:51:22 GMT1 week ago",3515893,3.6,1
"Date:  Sat, 01 Aug 2020 01:51:49 GMT1 week ago",3515894,2.5,1
"Date:  Sat, 01 Aug 2020 01:52:10 GMT1 week ago",3515895,1.2,0
"Date:  Sat, 01 Aug 2020 01:52:21 GMT1 week ago",3515896,2.09,1
"Date:  Sat, 01 Aug 2020 01:52:40 GMT1 week ago",3515897,1.1,0
"Date:  Sat, 01 Aug 2020 01:52:50 GMT1 week ago",3515898,1.28,0
"Date:  Sat, 01 Aug 2020 01:53:02 GMT1 week ago",3515899,1.59,0
"Date:  Sat, 01 Aug 2020 01:53:17 GMT1 week ago",3515900,1.2,0
"Date:  Sat, 01 Aug 2020 01:53:28 GMT1 week ago",3515901,1.24,0
"Date:  Sat, 01 Aug 2020 01:53:40 GMT1 week ago",3515902,1.91,0
"Date:  Sat, 01 Aug 2020 01:53:57 GMT1 week ago",3515903,1.02,0
"Date:  Sat, 01 Aug 2020 01:54:06 GMT1 week ago",3515904,1.29,0
"Date:  Sat, 01 Aug 2020 01:54:18 GMT1 week ago",3515905,19.82,1
"Date:  Sat, 01 Aug 2020 01:55:09 GMT1 week ago",3515906,2.03,1
"Date:  Sat, 01 Aug 2020 01:55:28 GMT1 week ago",3515907,4.26,1
"Date:  Sat, 01 Aug 2020 01:55:57 GMT1 week ago",3515908,1.42,0
"Date:  Sat, 01 Aug 2020 01:56:10 GMT1 week ago",3515909,7.19,1
"Date:  Sat, 01 Aug 2020 01:56:47 GMT1 week ago",3515910,1.42,0
"Date:  Sat, 01 Aug 2020 01:57:01 GMT1 week ago",3515911,1.12,0
"Date:  Sat, 01 Aug 2020 01:57:10 GMT1 week ago",3515912,1.4,0
"Date:  Sat, 01 Aug 2020 01:57:24 GMT1 week ago",3515913,3.56,1
"Date:  Sat, 01 Aug 2020 01:57:50 GMT1 week ago",3515914,3.94,1
"Date:  Sat, 01 Aug 2020 01:58:18 GMT1 week ago",3515915,10.32,1
"Date:  Sat, 01 Aug 2020 01:59:00 GMT1 week ago",3515916,2.73,1
"Date:  Sat, 01 Aug 2020 01:59:23 GMT1 week ago",3515917,1,0
"Date:  Sat, 01 Aug 2020 01:59:31 GMT1 week ago",3515918,3.23,1
"Date:  Sat, 01 Aug 2020 01:59:56 GMT1 week ago",3515919,1.04,0
"Date:  Sat, 01 Aug 2020 02:00:05 GMT1 week ago",3515920,5.51,1
"Date:  Sat, 01 Aug 2020 02:00:38 GMT1 week ago",3515921,1.49,0
"Date:  Sat, 01 Aug 2020 02:00:52 GMT1 week ago",3515922,1.57,0
"Date:  Sat, 01 Aug 2020 02:01:07 GMT1 week ago",3515923,1.73,0
"Date:  Sat, 01 Aug 2020 02:01:23 GMT1 week ago",3515924,1.07,0
"Date:  Sat, 01 Aug 2020 02:01:33 GMT1 week ago",3515925,4.34,1
"Date:  Sat, 01 Aug 2020 02:02:02 GMT1 week ago",3515926,1.55,0
"Date:  Sat, 01 Aug 2020 02:02:17 GMT1 week ago",3515927,15.72,1
"Date:  Sat, 01 Aug 2020 02:03:05 GMT1 week ago",3515928,1.91,0
"Date:  Sat, 01 Aug 2020 02:03:23 GMT1 week ago",3515929,3.74,1
"Date:  Sat, 01 Aug 2020 02:03:50 GMT1 week ago",3515930,1.46,0
"Date:  Sat, 01 Aug 2020 02:04:04 GMT1 week ago",3515931,1.09,0
"Date:  Sat, 01 Aug 2020 02:04:13 GMT1 week ago",3515932,4.52,1
"Date:  Sat, 01 Aug 2020 02:04:44 GMT1 week ago",3515933,1.15,0
"Date:  Sat, 01 Aug 2020 02:04:54 GMT1 week ago",3515934,1.24,0
"Date:  Sat, 01 Aug 2020 02:05:05 GMT1 week ago",3515935,1.16,0
"Date:  Sat, 01 Aug 2020 02:05:16 GMT1 week ago",3515936,2.98,1
"Date:  Sat, 01 Aug 2020 02:05:40 GMT1 week ago",3515937,19.79,1
"Date:  Sat, 01 Aug 2020 02:06:31 GMT1 week ago",3515938,3.46,1
"Date:  Sat, 01 Aug 2020 02:06:57 GMT1 week ago",3515939,1.12,0
"Date:  Sat, 01 Aug 2020 02:07:07 GMT1 week ago",3515940,1.38,0
"Date:  Sat, 01 Aug 2020 02:07:20 GMT1 week ago",3515941,2.3,1
"Date:  Sat, 01 Aug 2020 02:07:40 GMT1 week ago",3515942,1.12,0
"Date:  Sat, 01 Aug 2020 02:07:50 GMT1 week ago",3515943,3.77,1
"Date:  Sat, 01 Aug 2020 02:08:18 GMT1 week ago",3515944,1.13,0
"Date:  Sat, 01 Aug 2020 02:08:28 GMT1 week ago",3515945,1.34,0
"Date:  Sat, 01 Aug 2020 02:08:41 GMT1 week ago",3515946,2.02,1
"Date:  Sat, 01 Aug 2020 02:08:59 GMT1 week ago",3515947,6.19,1
"Date:  Sat, 01 Aug 2020 02:09:34 GMT1 week ago",3515948,1.99,0
"Date:  Sat, 01 Aug 2020 02:09:52 GMT1 week ago",3515949,81.56,1
"Date:  Sat, 01 Aug 2020 02:11:04 GMT1 week ago",3515950,7.94,1
"Date:  Sat, 01 Aug 2020 02:11:42 GMT1 week ago",3515951,11.94,1
"Date:  Sat, 01 Aug 2020 02:12:26 GMT1 week ago",3515952,4.29,1
"Date:  Sat, 01 Aug 2020 02:12:55 GMT1 week ago",3515953,2.17,1
"Date:  Sat, 01 Aug 2020 02:13:15 GMT1 week ago",3515954,1.41,0
"Date:  Sat, 01 Aug 2020 02:13:28 GMT1 week ago",3515955,1.42,0
"Date:  Sat, 01 Aug 2020 02:13:41 GMT1 week ago",3515956,37.81,1
"Date:  Sat, 01 Aug 2020 02:14:42 GMT1 week ago",3515957,2.74,1
"Date:  Sat, 01 Aug 2020 02:15:05 GMT1 week ago",3515958,13.26,1
"Date:  Sat, 01 Aug 2020 02:15:50 GMT1 week ago",3515959,1.01,0
"Date:  Sat, 01 Aug 2020 02:15:59 GMT1 week ago",3515960,34.53,1
"Date:  Sat, 01 Aug 2020 02:16:58 GMT1 week ago",3515961,3.02,1
"Date:  Sat, 01 Aug 2020 02:17:22 GMT1 week ago",3515962,1,0
"Date:  Sat, 01 Aug 2020 02:17:31 GMT1 week ago",3515963,16.25,1
"Date:  Sat, 01 Aug 2020 02:18:19 GMT1 week ago",3515964,1,0
"Date:  Sat, 01 Aug 2020 02:18:27 GMT1 week ago",3515965,3.61,1
"Date:  Sat, 01 Aug 2020 02:18:54 GMT1 week ago",3515966,1.97,0
"Date:  Sat, 01 Aug 2020 02:19:12 GMT1 week ago",3515967,2.39,1
"Date:  Sat, 01 Aug 2020 02:19:33 GMT1 week ago",3515968,1.05,0
"Date:  Sat, 01 Aug 2020 02:19:42 GMT1 week ago",3515969,2.99,1
"Date:  Sat, 01 Aug 2020 02:20:07 GMT1 week ago",3515970,4.51,1
"Date:  Sat, 01 Aug 2020 02:20:36 GMT1 week ago",3515971,2.29,1
"Date:  Sat, 01 Aug 2020 02:20:57 GMT1 week ago",3515972,9.06,1
"Date:  Sat, 01 Aug 2020 02:21:37 GMT1 week ago",3515973,1.1,0
"Date:  Sat, 01 Aug 2020 02:21:47 GMT1 week ago",3515974,5.48,1
"Date:  Sat, 01 Aug 2020 02:22:19 GMT1 week ago",3515975,2.09,1
"Date:  Sat, 01 Aug 2020 02:22:38 GMT1 week ago",3515976,2.56,1
"Date:  Sat, 01 Aug 2020 02:23:00 GMT1 week ago",3515977,1.02,0
"Date:  Sat, 01 Aug 2020 02:23:09 GMT1 week ago",3515978,3774.61,1
"Date:  Sat, 01 Aug 2020 02:25:16 GMT1 week ago",3515979,6.3,1
"Date:  Sat, 01 Aug 2020 02:25:51 GMT1 week ago",3515980,1.1,0
"Date:  Sat, 01 Aug 2020 02:26:01 GMT1 week ago",3515981,9.59,1
"Date:  Sat, 01 Aug 2020 02:26:42 GMT1 week ago",3515982,1.47,0
"Date:  Sat, 01 Aug 2020 02:26:56 GMT1 week ago",3515983,1.14,0
"Date:  Sat, 01 Aug 2020 02:27:06 GMT1 week ago",3515984,1.82,0
"Date:  Sat, 01 Aug 2020 02:27:23 GMT1 week ago",3515985,10.69,1
"Date:  Sat, 01 Aug 2020 02:28:05 GMT1 week ago",3515986,6.52,1
"Date:  Sat, 01 Aug 2020 02:28:40 GMT1 week ago",3515987,3.18,1
"Date:  Sat, 01 Aug 2020 02:29:05 GMT1 week ago",3515988,1.49,0
"Date:  Sat, 01 Aug 2020 02:29:19 GMT1 week ago",3515989,2.4,1
"Date:  Sat, 01 Aug 2020 02:29:40 GMT1 week ago",3515990,2.05,1
"Date:  Sat, 01 Aug 2020 02:29:59 GMT1 week ago",3515991,1,0
"Date:  Sat, 01 Aug 2020 02:30:07 GMT1 week ago",3515992,1.17,0
"Date:  Sat, 01 Aug 2020 02:30:18 GMT1 week ago",3515993,1.23,0
"Date:  Sat, 01 Aug 2020 02:30:29 GMT1 week ago",3515994,1.28,0
"Date:  Sat, 01 Aug 2020 02:30:41 GMT1 week ago",3515995,1.05,0
"Date:  Sat, 01 Aug 2020 02:30:50 GMT1 week ago",3515996,1.03,0
"Date:  Sat, 01 Aug 2020 02:30:59 GMT1 week ago",3515997,10.03,1
"Date:  Sat, 01 Aug 2020 02:31:41 GMT1 week ago",3515998,1.07,0
"Date:  Sat, 01 Aug 2020 02:31:50 GMT1 week ago",3515999,1.78,0
"Date:  Sat, 01 Aug 2020 02:32:07 GMT1 week ago",3516000,2.75,1
"Date:  Sat, 01 Aug 2020 02:32:30 GMT1 week ago",3516001,2.35,1
"Date:  Sat, 01 Aug 2020 02:32:51 GMT1 week ago",3516002,1,0
"Date:  Sat, 01 Aug 2020 02:32:59 GMT1 week ago",3516003,1.17,0
"Date:  Sat, 01 Aug 2020 02:33:09 GMT1 week ago",3516004,2.8,1
"Date:  Sat, 01 Aug 2020 02:33:33 GMT1 week ago",3516005,1,0
"Date:  Sat, 01 Aug 2020 02:33:41 GMT1 week ago",3516006,1,0
"Date:  Sat, 01 Aug 2020 02:33:49 GMT1 week ago",3516007,1.9,0
"Date:  Sat, 01 Aug 2020 02:34:07 GMT1 week ago",3516008,1.95,0
"Date:  Sat, 01 Aug 2020 02:34:25 GMT1 week ago",3516009,2.52,1
"Date:  Sat, 01 Aug 2020 02:34:47 GMT1 week ago",3516010,5.89,1
"Date:  Sat, 01 Aug 2020 02:35:20 GMT1 week ago",3516011,1.25,0
"Date:  Sat, 01 Aug 2020 02:35:32 GMT1 week ago",3516012,1.05,0
"Date:  Sat, 01 Aug 2020 02:35:41 GMT1 week ago",3516013,1.74,0
"Date:  Sat, 01 Aug 2020 02:35:57 GMT1 week ago",3516014,3.37,1
"Date:  Sat, 01 Aug 2020 02:36:23 GMT1 week ago",3516015,1.15,0
"Date:  Sat, 01 Aug 2020 02:36:34 GMT1 week ago",3516016,4.67,1
"Date:  Sat, 01 Aug 2020 02:37:04 GMT1 week ago",3516017,1.38,0
"Date:  Sat, 01 Aug 2020 02:37:17 GMT1 week ago",3516018,1.38,0
"Date:  Sat, 01 Aug 2020 02:37:30 GMT1 week ago",3516019,1.94,0
"Date:  Sat, 01 Aug 2020 02:37:48 GMT1 week ago",3516020,3.45,1
"Date:  Sat, 01 Aug 2020 02:38:14 GMT1 week ago",3516021,3.48,1
"Date:  Sat, 01 Aug 2020 02:38:41 GMT1 week ago",3516022,1.03,0
"Date:  Sat, 01 Aug 2020 02:38:49 GMT1 week ago",3516023,1.23,0
"Date:  Sat, 01 Aug 2020 02:39:01 GMT1 week ago",3516024,2.68,1
"Date:  Sat, 01 Aug 2020 02:39:23 GMT1 week ago",3516025,4.78,1
"Date:  Sat, 01 Aug 2020 02:39:54 GMT1 week ago",3516026,5.59,1
"Date:  Sat, 01 Aug 2020 02:40:27 GMT1 week ago",3516027,1.12,0
"Date:  Sat, 01 Aug 2020 02:40:37 GMT1 week ago",3516028,1.72,0
"Date:  Sat, 01 Aug 2020 02:40:53 GMT1 week ago",3516029,5.87,1
"Date:  Sat, 01 Aug 2020 02:41:27 GMT1 week ago",3516030,1.98,0
"Date:  Sat, 01 Aug 2020 02:41:45 GMT1 week ago",3516031,28.69,1
"Date:  Sat, 01 Aug 2020 02:42:42 GMT1 week ago",3516032,3.71,1
"Date:  Sat, 01 Aug 2020 02:43:09 GMT1 week ago",3516033,1.95,0
"Date:  Sat, 01 Aug 2020 02:43:27 GMT1 week ago",3516034,6.8,1
"Date:  Sat, 01 Aug 2020 02:44:03 GMT1 week ago",3516035,1.91,0
"Date:  Sat, 01 Aug 2020 02:44:21 GMT1 week ago",3516036,4.94,1
"Date:  Sat, 01 Aug 2020 02:44:52 GMT1 week ago",3516037,1.15,0
"Date:  Sat, 01 Aug 2020 02:45:02 GMT1 week ago",3516038,11.04,1
"Date:  Sat, 01 Aug 2020 02:45:45 GMT1 week ago",3516039,3.49,1
